ìÏ3ã«,524,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121809gm-0029-0000-050af968&tw=3&ts=10&tj=82"")"
ìå1ã«,250,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121810gm-0029-0000-e4394363&tw=3&ts=1&tj=124"")"
ìå2ã«,240,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121810gm-0029-0000-e4394363&tw=3&ts=2&tj=72"")"
ìå4ã«,232,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121812gm-0029-0000-804a406e&tw=1&ts=5&tj=94"")"
ìå2ã«,239,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121812gm-0029-0000-8d733bef&tw=2&ts=3&tj=109"")"
ìÏ4ã«,297,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121813gm-0029-0000-0bd9aa4a&tw=1&ts=8&tj=86"")"
ìå1ã«,250,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121813gm-0029-0000-e047a3a2&tw=1&ts=0&tj=68"")"
ìå2ã«,240,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121813gm-0029-0000-e047a3a2&tw=1&ts=1&tj=86"")"
ìå4ã«,254,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121813gm-0029-0000-e047a3a2&tw=1&ts=5&tj=94"")"
ìå1ã«,250,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121814gm-0029-0000-6b3b8984&tw=2&ts=0&tj=108"")"
ìå2ã«,255,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121814gm-0029-0000-6b3b8984&tw=2&ts=2&tj=68"")"
ìÏ3ã«,485,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121814gm-0029-0000-6b3b8984&tw=2&ts=10&tj=140"")"
ìå1ã«,250,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121814gm-0029-0000-8fa17847&tw=1&ts=0&tj=98"")"
ìÏ1ã«,141,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121814gm-0029-0000-8fa17847&tw=1&ts=6&tj=50"")"
ìå1ã«,250,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121815gm-0029-0000-e7792586&tw=0&ts=0&tj=98"")"
ìÏ1ã«,434,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-3b1873de&tw=3&ts=6&tj=104"")"
ìÏ2ã«,418,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-3b1873de&tw=3&ts=8&tj=62"")"
ìå1ã«,250,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-61f89e0f&tw=0&ts=0&tj=94"")"
ìå2ã«,355,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-61f89e0f&tw=0&ts=2&tj=68"")"
ìÏ1ã«,325,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-61f89e0f&tw=0&ts=5&tj=78"")"
ìå1ã«,250,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-676904ff&tw=3&ts=0&tj=72"")"
ìÏ4ã«,550,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121816gm-0029-0000-676904ff&tw=3&ts=13&tj=98"")"
ìå2ã«,270,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121817gm-0029-0000-94fb130b&tw=3&ts=1&tj=78"")"
ìå3ã«,258,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121817gm-0029-0000-94fb130b&tw=3&ts=3&tj=68"")"
ìå3ã«,100,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121818gm-0029-0000-6c5b7eb8&tw=3&ts=5&tj=124"")"
ìå3ã«,290,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121819gm-0029-0000-65b6de2a&tw=0&ts=2&tj=70"")"
ìÏ2ã«,352,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121819gm-0029-0000-65b6de2a&tw=0&ts=6&tj=72"")"
ìå1ã«,250,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121820gm-0029-0000-854b716b&tw=0&ts=0&tj=82"")"
ìå1ã«,250,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121820gm-0029-0000-b29b022d&tw=2&ts=0&tj=111"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121821gm-0029-0000-c4742b11&tw=0&ts=0&tj=38"")"
ìå4ã«,584,ñk,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121821gm-0029-0000-c4742b11&tw=0&ts=6&tj=124"")"
ìå4ã«,599,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121821gm-0029-0000-c4742b11&tw=0&ts=7&tj=100"")"
ìå3ã«,120,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121822gm-0029-0000-3faae4b5&tw=2&ts=3&tj=116"")"
ìÏ3ã«,220,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121822gm-0029-0000-3faae4b5&tw=2&ts=10&tj=66"")"
ìÏ1ã«,239,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121822gm-0029-0000-3faee734&tw=0&ts=5&tj=84"")"
ìå2ã«,329,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121823gm-0029-0000-b788268b&tw=1&ts=1&tj=90"")"
ìå3ã«,289,ñk,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121823gm-0029-0000-b788268b&tw=1&ts=2&tj=86"")"
ìÏ1ã«,376,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121823gm-0029-0000-b788268b&tw=1&ts=4&tj=88"")"
ìÏ4ã«,585,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121823gm-0029-0000-b788268b&tw=1&ts=8&tj=54"")"
ìÏ2ã«,248,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121823gm-0029-0000-bdfcf6a2&tw=0&ts=6&tj=72"")"
ìå2ã«,250,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-8972041a&tw=0&ts=1&tj=80"")"
ìå3ã«,270,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-8de12ba7&tw=2&ts=2&tj=50"")"
ìå1ã«,250,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-f729af5d&tw=2&ts=0&tj=72"")"
ìå2ã«,337,ñk,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-f729af5d&tw=2&ts=1&tj=104"")"
ìÏ3ã«,405,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-f729af5d&tw=2&ts=7&tj=82"")"
ìÏ3ã«,538,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-f729af5d&tw=2&ts=8&tj=70"")"
ìÏ4ã«,538,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121900gm-0029-0000-f729af5d&tw=2&ts=9&tj=73"")"
ìÏ1ã«,172,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121901gm-0029-0000-a304fff7&tw=1&ts=9&tj=120"")"
ìå2ã«,310,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121902gm-0029-0000-14703c42&tw=0&ts=2&tj=112"")"
ìÏ3ã«,384,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121902gm-0029-0000-14703c42&tw=0&ts=7&tj=68"")"
ìÏ2ã«,218,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121907gm-0029-0000-320937cf&tw=2&ts=8&tj=74"")"
ìÏ2ã«,207,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121907gm-0029-0000-320937cf&tw=2&ts=10&tj=92"")"
ìÏ4ã«,106,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121907gm-0029-0000-320937cf&tw=2&ts=14&tj=96"")"
ìå1ã«,250,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121908gm-0029-0000-4ee0ff83&tw=0&ts=0&tj=66"")"
ìå2ã«,211,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121908gm-0029-0000-4ee0ff83&tw=0&ts=1&tj=112"")"
ìå2ã«,201,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121908gm-0029-0000-4ee0ff83&tw=0&ts=2&tj=86"")"
ìå4ã«,155,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121908gm-0029-0000-4ee0ff83&tw=0&ts=4&tj=106"")"
ìå4ã«,144,ñk,3,"=HYPERLINK(""https://tenhou.net/5/?log=2020121908gm-0029-0000-4ee0ff83&tw=0&ts=7&tj=54"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121908gm-0029-0000-7b242ac2&tw=0&ts=0&tj=66"")"
ìå3ã«,240,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121909gm-0029-0000-146fa88f&tw=0&ts=2&tj=84"")"
ìÏ1ã«,359,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121909gm-0029-0000-146fa88f&tw=0&ts=4&tj=96"")"
ìÏ3ã«,298,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121909gm-0029-0000-146fa88f&tw=0&ts=7&tj=98"")"
ìå1ã«,250,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121910gm-0029-0000-d2d5c67d&tw=1&ts=0&tj=50"")"
ìå2ã«,214,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121910gm-0029-0000-d2d5c67d&tw=1&ts=1&tj=64"")"
ìÏ2ã«,250,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121910gm-0029-0000-d2d5c67d&tw=1&ts=6&tj=74"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121911gm-0029-0000-0d3ed473&tw=0&ts=0&tj=118"")"
ìå2ã«,250,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121911gm-0029-0000-0d3ed473&tw=0&ts=1&tj=64"")"
ìå3ã«,330,ìå,3,"=HYPERLINK(""https://tenhou.net/5/?log=2020121911gm-0029-0000-60729886&tw=2&ts=2&tj=86"")"
ìå4ã«,274,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121911gm-0029-0000-60729886&tw=2&ts=4&tj=112"")"
ìÏ2ã«,356,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121911gm-0029-0000-60729886&tw=2&ts=8&tj=108"")"
ìÏ2ã«,248,ñk,3,"=HYPERLINK(""https://tenhou.net/5/?log=2020121911gm-0029-0000-cd01a388&tw=2&ts=6&tj=82"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121912gm-0029-0000-09c29c9d&tw=0&ts=0&tj=106"")"
ìå2ã«,181,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121912gm-0029-0000-09c29c9d&tw=0&ts=2&tj=80"")"
ìå2ã«,144,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121912gm-0029-0000-09c29c9d&tw=0&ts=4&tj=70"")"
ìÏ3ã«,526,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121912gm-0029-0000-09c29c9d&tw=0&ts=13&tj=76"")"
ìå4ã«,423,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121913gm-0029-0000-0be7b225&tw=1&ts=4&tj=54"")"
ìå4ã«,143,ñk,3,"=HYPERLINK(""https://tenhou.net/5/?log=2020121913gm-0029-0000-222edc38&tw=0&ts=3&tj=120"")"
ìÏ3ã«,159,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121913gm-0029-0000-51a9cda4&tw=3&ts=6&tj=112"")"
ìå2ã«,250,êº,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121914gm-0029-0000-3e87f8f0&tw=1&ts=2&tj=74"")"
ìå1ã«,250,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121914gm-0029-0000-6d7fc8da&tw=1&ts=0&tj=124"")"
ìå1ã«,255,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121914gm-0029-0000-6d7fc8da&tw=1&ts=1&tj=90"")"
ìå3ã«,211,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121914gm-0029-0000-d6ab9392&tw=1&ts=2&tj=88"")"
ìÏ2ã«,276,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121915gm-0029-0000-3ad1c188&tw=2&ts=5&tj=92"")"
ìå4ã«,238,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121915gm-0029-0000-63d4d3ae&tw=2&ts=5&tj=128"")"
ìÏ3ã«,145,ìå,4,"=HYPERLINK(""https://tenhou.net/5/?log=2020121915gm-0029-0000-63d4d3ae&tw=2&ts=8&tj=120"")"
ìå1ã«,250,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121916gm-0029-0000-2f5a913a&tw=3&ts=0&tj=121"")"
ìå2ã«,240,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121917gm-0029-0000-c12cd5d0&tw=1&ts=1&tj=97"")"
ìÏ1ã«,78,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121917gm-0029-0000-c12cd5d0&tw=1&ts=5&tj=132"")"
ìÏ2ã«,400,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121917gm-0029-0000-c12cd5d0&tw=1&ts=9&tj=91"")"
ìÏ3ã«,386,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121917gm-0029-0000-c12cd5d0&tw=1&ts=10&tj=56"")"
ìå4ã«,251,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121918gm-0029-0000-86dec991&tw=0&ts=4&tj=116"")"
ìå3ã«,276,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121918gm-0029-0000-87717745&tw=2&ts=2&tj=90"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121919gm-0029-0000-92f9d6dc&tw=0&ts=0&tj=90"")"
ìÏ1ã«,337,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121919gm-0029-0000-92f9d6dc&tw=0&ts=8&tj=94"")"
ìÏ3ã«,409,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121919gm-0029-0000-92f9d6dc&tw=0&ts=14&tj=108"")"
ìå1ã«,250,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121919gm-0029-0000-e683c79e&tw=1&ts=0&tj=124"")"
ìå3ã«,202,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121919gm-0029-0000-e683c79e&tw=1&ts=5&tj=96"")"
ìå1ã«,250,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121920gm-0029-0000-df3cb459&tw=3&ts=0&tj=80"")"
ìÏ3ã«,240,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121920gm-0029-0000-df3cb459&tw=3&ts=11&tj=82"")"
ìÏ4ã«,240,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121920gm-0029-0000-df3cb459&tw=3&ts=13&tj=116"")"
ìÏ1ã«,255,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121921gm-0029-0000-b000e9de&tw=1&ts=4&tj=53"")"
ìÏ2ã«,368,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121921gm-0029-0000-b000e9de&tw=1&ts=5&tj=84"")"
ìå3ã«,201,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121921gm-0029-0000-b33aeec9&tw=0&ts=2&tj=90"")"
ìÏ3ã«,196,ìÏ,3,"=HYPERLINK(""https://tenhou.net/5/?log=2020121921gm-0029-0000-b678285c&tw=3&ts=8&tj=100"")"
ìÏ3ã«,326,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121922gm-0029-0000-a9c31884&tw=1&ts=8&tj=110"")"
ìÏ4ã«,279,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020121922gm-0029-0000-a9c31884&tw=1&ts=10&tj=142"")"
ìå2ã«,210,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020121923gm-0029-0000-0f0b3a77&tw=0&ts=1&tj=72"")"
ìÏ3ã«,283,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020121923gm-0029-0000-0f0b3a77&tw=0&ts=8&tj=108"")"
ìÏ4ã«,624,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122000gm-0029-0000-84b4e4b2&tw=2&ts=11&tj=96"")"
ìÏ1ã«,335,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122000gm-0029-0000-eaf20a0f&tw=0&ts=7&tj=90"")"
ìÏ3ã«,286,êº,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122000gm-0029-0000-eaf20a0f&tw=0&ts=9&tj=132"")"
ìÏ3ã«,369,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122001gm-0029-0000-c45a76f1&tw=2&ts=6&tj=138"")"
ìÏ3ã«,384,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122001gm-0029-0000-c45a76f1&tw=2&ts=7&tj=94"")"
ìå3ã«,174,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122001gm-0029-0000-ca897a86&tw=0&ts=3&tj=70"")"
ìÏ4ã«,194,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122001gm-0029-0000-ca897a86&tw=0&ts=9&tj=84"")"
ìå2ã«,240,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122003gm-0029-0000-4dd10b7d&tw=0&ts=1&tj=96"")"
ìå4ã«,169,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122003gm-0029-0000-4dd10b7d&tw=0&ts=5&tj=138"")"
ìÏ4ã«,387,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122003gm-0029-0000-4dd10b7d&tw=0&ts=11&tj=108"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122003gm-0029-0000-6cda0f13&tw=0&ts=0&tj=90"")"
ìå3ã«,165,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122003gm-0029-0000-6cda0f13&tw=0&ts=5&tj=54"")"
ìå4ã«,228,êº,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122004gm-0029-0000-8d3833a0&tw=3&ts=6&tj=96"")"
ìå4ã«,269,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122005gm-0029-0000-786905fe&tw=1&ts=4&tj=54"")"
ìÏ1ã«,216,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122006gm-0029-0000-88e89f66&tw=0&ts=5&tj=86"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122006gm-0029-0000-97f62c5d&tw=0&ts=0&tj=122"")"
ìå2ã«,302,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122006gm-0029-0000-97f62c5d&tw=0&ts=3&tj=104"")"
ìå3ã«,302,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122006gm-0029-0000-97f62c5d&tw=0&ts=4&tj=38"")"
ìÏ2ã«,190,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122006gm-0029-0000-97f62c5d&tw=0&ts=11&tj=56"")"
ìå1ã«,210,êº,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122008gm-0029-0000-b54e6605&tw=2&ts=1&tj=116"")"
ìå4ã«,302,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122008gm-0029-0000-b54e6605&tw=2&ts=7&tj=54"")"
ìå1ã«,250,êº,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-8e893dce&tw=2&ts=1&tj=86"")"
ìå1ã«,250,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-8e893dce&tw=2&ts=2&tj=54"")"
ìå3ã«,221,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-8e893dce&tw=2&ts=5&tj=80"")"
ìå4ã«,295,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-8e893dce&tw=2&ts=7&tj=80"")"
ìÏ1ã«,282,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-8e893dce&tw=2&ts=9&tj=58"")"
ìÏ3ã«,284,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-8e893dce&tw=2&ts=12&tj=90"")"
ìÏ3ã«,247,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-9aca7ac2&tw=3&ts=6&tj=84"")"
ìÏ3ã«,237,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122009gm-0029-0000-9aca7ac2&tw=3&ts=7&tj=112"")"
ìå3ã«,250,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122011gm-0029-0000-0a9c69e1&tw=1&ts=2&tj=108"")"
ìå3ã«,250,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122011gm-0029-0000-0a9c69e1&tw=1&ts=3&tj=120"")"
ìå1ã«,250,ñk,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122012gm-0029-0000-aa98764a&tw=3&ts=0&tj=86"")"
ìå1ã«,250,ñk,3,"=HYPERLINK(""https://tenhou.net/5/?log=2020122012gm-0029-0000-f633fad3&tw=3&ts=0&tj=72"")"
ìå3ã«,245,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122013gm-0029-0000-97ca37be&tw=2&ts=3&tj=58"")"
ìå4ã«,363,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122013gm-0029-0000-97ca37be&tw=2&ts=7&tj=136"")"
ìÏ2ã«,470,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122013gm-0029-0000-97ca37be&tw=2&ts=9&tj=100"")"
ìÏ1ã«,282,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122013gm-0029-0000-d53f263e&tw=3&ts=5&tj=120"")"
ìÏ4ã«,110,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122013gm-0029-0000-d53f263e&tw=3&ts=14&tj=82"")"
ìå2ã«,357,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122014gm-0029-0000-fcc9416e&tw=0&ts=6&tj=104"")"
ìÏ2ã«,233,ìÏ,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122014gm-0029-0000-fcc9416e&tw=0&ts=11&tj=86"")"
ìå2ã«,201,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122015gm-0029-0000-08c16f20&tw=3&ts=2&tj=103"")"
ìÏ3ã«,177,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122015gm-0029-0000-b57e551f&tw=2&ts=11&tj=112"")"
ìå4ã«,133,ìÏ,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122016gm-0029-0000-1cec3946&tw=2&ts=4&tj=104"")"
ìÏ1ã«,220,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122016gm-0029-0000-1cec3946&tw=2&ts=5&tj=126"")"
ìÏ1ã«,230,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122016gm-0029-0000-1cec3946&tw=2&ts=6&tj=126"")"
ìÏ4ã«,256,êº,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122016gm-0029-0000-d1aab731&tw=3&ts=12&tj=100"")"
ìå1ã«,250,ìå,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122017gm-0029-0000-12746a2c&tw=0&ts=0&tj=130"")"
ìå1ã«,250,ìå,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122017gm-0029-0000-54ca1ffc&tw=0&ts=0&tj=66"")"
ìå3ã«,354,êº,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122017gm-0029-0000-54ca1ffc&tw=0&ts=3&tj=76"")"
ìå4ã«,344,ñk,1,"=HYPERLINK(""https://tenhou.net/5/?log=2020122017gm-0029-0000-54ca1ffc&tw=0&ts=6&tj=148"")"
ìÏ2ã«,377,ìÏ,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122017gm-0029-0000-54ca1ffc&tw=0&ts=9&tj=126"")"
ìå3ã«,154,ñk,0,"=HYPERLINK(""https://tenhou.net/5/?log=2020122018gm-0029-0000-2f95dd07&tw=1&ts=2&tj=112"")"
ìÏ4ã«,353,ìå,2,"=HYPERLINK(""https://tenhou.net/5/?log=2020122018gm-0029-0000-2f95dd07&tw=1&ts=9&tj=104"")"
